Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRJ25,OUT046,1379.5376
DRJ49,OUT046,2542.0244
DRJ51,OUT046,715.0692
DRK01,OUT046,1418.154
DRK12,OUT046,169.779
DRK23,OUT046,5410.9566
DRK59,OUT046,942.7728
DRL01,OUT046,8508.924
DRL11,OUT046,3593.3226
DRL23,OUT046,2684.5056
DRL35,OUT046,1547.3192
DRL37,OUT046,1198.44
DRL59,OUT046,1318.284
DRM23,OUT046,3078.6592
DRM35,OUT046,3202.498
DRM37,OUT046,5416.9488
DRM49,OUT046,862.8768
DRM59,OUT046,3075.996
DRN37,OUT046,2886.243
DRN59,OUT046,892.172
DRO59,OUT046,2356.932
DRQ35,OUT046,787.6414
DRZ11,OUT046,1018.674
FDA07,OUT046,2460.7968
FDA09,OUT046,5841.0634
FDA10,OUT046,1347.5792
FDA13,OUT046,639.168
FDA15,OUT046,6474.2392
FDA20,OUT046,3338.987
FDA31,OUT046,3900.9222
FDA34,OUT046,5715.2272
FDA36,OUT046,4623.3152
FDA38,OUT046,517.9924
FDA43,OUT046,387.4956
FDA44,OUT046,622.523
FDA45,OUT046,2822.992
FDA46,OUT046,2395.5484
FDA52,OUT046,897.4984
FDA55,OUT046,5742.525
FDA57,OUT046,1194.4452
FDB02,OUT046,3327.6684
FDB10,OUT046,3900.9222
FDB11,OUT046,8132.0812
FDB20,OUT046,852.224
FDB21,OUT046,3504.1054
FDB22,OUT046,1230.3984
FDB23,OUT046,5099.3622
FDB28,OUT046,3398.2432
FDB29,OUT046,2684.5056
FDB32,OUT046,2460.7968
FDB33,OUT046,5219.872
FDB34,OUT046,610.5386
FDB39,OUT046,649.155
FDB40,OUT046,3078.6592
FDB46,OUT046,1314.2892
FDB47,OUT046,2721.7904
FDB52,OUT046,3327.6684
FDB53,OUT046,5841.0634
FDB58,OUT046,2454.1388
FDB60,OUT046,1422.1488
FDC03,OUT046,780.3176
FDC04,OUT046,4221.172
FDC05,OUT046,3153.2288
FDC09,OUT046,950.7624
FDC10,OUT046,1758.3778
FDC15,OUT046,3299.7048
FDC21,OUT046,747.0276
FDC23,OUT046,5634.6654
FDC32,OUT046,1947.465
FDC37,OUT046,4621.9836
FDC38,OUT046,3900.9222
FDC39,OUT046,4224.501
FDC40,OUT046,419.454
FDC45,OUT046,1539.9954
FDC47,OUT046,5768.4912
FDC51,OUT046,2423.512
FDC52,OUT046,4623.3152
FDC57,OUT046,2542.0244
FDC58,OUT046,605.878
FDC59,OUT046,830.9184
FDD08,OUT046,458.7362
FDD10,OUT046,3339.6528
FDD11,OUT046,2277.036
FDD14,OUT046,3078.6592
FDD22,OUT046,3467.4864
FDD23,OUT046,4364.319
FDD32,OUT046,950.7624
FDD33,OUT046,3901.588
FDD34,OUT046,4264.449
FDD35,OUT046,599.22
FDD36,OUT046,3004.0896
FDD45,OUT046,2027.361
FDD46,OUT046,1384.1982
FDD48,OUT046,1384.1982
FDD51,OUT046,340.2238
FDD53,OUT046,922.7988
FDE04,OUT046,4221.172
FDE08,OUT046,2954.1546
FDE09,OUT046,1528.6768
FDE10,OUT046,2572.6512
FDE14,OUT046,4093.3384
FDE16,OUT046,8132.0812
FDE21,OUT046,1252.3698
FDE22,OUT046,1438.128
FDE24,OUT046,1139.8496
FDE28,OUT046,8132.0812
FDE33,OUT046,1116.5466
FDE35,OUT046,892.172
FDE36,OUT046,4206.5244
FDE39,OUT046,4921.5936
FDE40,OUT046,2059.9852
FDE47,OUT046,2542.0244
FDE50,OUT046,4923.591
FDE52,OUT046,6911.004
FDE56,OUT046,1744.396
FDE57,OUT046,4442.2176
FDE58,OUT046,4442.2176
FDE59,OUT046,948.0992
FDF02,OUT046,2063.98
FDF09,OUT046,782.9808
FDF10,OUT046,589.233
FDF11,OUT046,3874.956
FDF14,OUT046,2450.144
FDF17,OUT046,3403.5696
FDF21,OUT046,6641.355
FDF24,OUT046,1470.0864
FDF26,OUT046,2460.7968
FDF29,OUT046,1384.1982
FDF33,OUT046,2290.352
FDF34,OUT046,2022.7004
FDF35,OUT046,1393.5194
FDF40,OUT046,4997.4948
FDF44,OUT046,2812.3392
FDF45,OUT046,479.376
FDF46,OUT046,1768.3648
FDF50,OUT046,4653.2762
FDF52,OUT046,1518.024
FDF59,OUT046,2530.04
FDG04,OUT046,1869.5664
FDG08,OUT046,2620.5888
FDG10,OUT046,848.895
FDG12,OUT046,2290.352
FDG14,OUT046,6893.0274
FDG17,OUT046,2702.4822
FDG26,OUT046,7590.12
FDG31,OUT046,433.4358
FDG34,OUT046,1697.79
FDG41,OUT046,1657.842
FDG45,OUT046,5416.9488
FDG46,OUT046,1384.1982
FDG52,OUT046,468.7232
FDG53,OUT046,2669.1922
FDG56,OUT046,1592.5936
FDH02,OUT046,948.765
FDH09,OUT046,575.2512
FDH10,OUT046,1808.9786
FDH12,OUT046,2586.633
FDH20,OUT046,3089.312
FDH21,OUT046,1384.1982
FDH22,OUT046,3052.0272
FDH35,OUT046,2542.0244
FDH48,OUT046,2181.1608
FDH52,OUT046,2059.9852
FDH56,OUT046,2572.6512
FDI10,OUT046,1474.0812
FDI24,OUT046,3745.125
FDI26,OUT046,3062.0142
FDI27,OUT046,974.7312
FDI32,OUT046,1540.6612
FDI44,OUT046,1491.392
FDI48,OUT046,939.4438
FDI50,OUT046,7588.1226
FDI52,OUT046,1018.674
FDI53,OUT046,1539.9954
FDJ02,OUT046,1038.648
FDJ03,OUT046,992.7078
FDJ07,OUT046,2684.5056
FDJ08,OUT046,6096.0648
FDJ10,OUT046,2669.1922
FDJ12,OUT046,2285.0256
FDJ20,OUT046,2524.0478
FDJ22,OUT046,3900.9222
FDJ27,OUT046,2552.6772
FDJ33,OUT046,3089.312
FDJ36,OUT046,2050.664
FDJ40,OUT046,3515.424
FDJ45,OUT046,830.9184
FDJ50,OUT046,999.3658
FDJ52,OUT046,3900.9222
FDJ56,OUT046,998.7
FDK02,OUT046,3983.4814
FDK10,OUT046,1258.362
FDK15,OUT046,1829.6184
FDK16,OUT046,2856.282
FDK25,OUT046,4548.0798
FDK27,OUT046,3004.0896
FDK32,OUT046,4921.5936
FDK33,OUT046,4474.176
FDK34,OUT046,4171.9028
FDK38,OUT046,2524.0478
FDK43,OUT046,3900.9222
FDK46,OUT046,5556.7668
FDK50,OUT046,1422.1488
FDK52,OUT046,8132.0812
FDK55,OUT046,1725.7536
FDK56,OUT046,5841.0634
FDK57,OUT046,7028.8506
FDL03,OUT046,2816.334
FDL09,OUT046,1230.3984
FDL13,OUT046,4697.8848
FDL15,OUT046,2586.633
FDL16,OUT046,1547.3192
FDL24,OUT046,2241.0828
FDL25,OUT046,1561.9668
FDL26,OUT046,780.3176
FDL32,OUT046,2576.646
FDL36,OUT046,809.6128
FDL38,OUT046,1032.6558
FDL39,OUT046,897.4984
FDL40,OUT046,1158.492
FDL44,OUT046,3006.087
FDL45,OUT046,4221.172
FDL50,OUT046,2889.572
FDL56,OUT046,2027.361
FDL57,OUT046,5206.556
FDM12,OUT046,667.1316
FDM13,OUT046,1282.3308
FDM21,OUT046,2061.3168
FDM22,OUT046,1318.284
FDM25,OUT046,4119.9704
FDM27,OUT046,787.6414
FDM39,OUT046,5715.2272
FDM44,OUT046,722.393
FDM50,OUT046,1597.92
FDM51,OUT046,2684.5056
FDM56,OUT046,2059.9852
FDN08,OUT046,3064.0116
FDN09,OUT046,1422.1488
FDN10,OUT046,661.8052
FDN15,OUT046,1018.674
FDN22,OUT046,3485.463
FDN25,OUT046,343.5528
FDN27,OUT046,2127.231
FDN32,OUT046,3403.5696
FDN34,OUT046,2536.698
FDN46,OUT046,2542.0244
FDN48,OUT046,2143.876
FDN50,OUT046,433.4358
FDN51,OUT046,8508.924
FDN52,OUT046,3914.904
FDO03,OUT046,8132.0812
FDO08,OUT046,2396.88
FDO13,OUT046,1384.1982
FDO15,OUT046,1577.946
FDO23,OUT046,1701.7848
FDO28,OUT046,2386.2272
FDO33,OUT046,3528.74
FDO34,OUT046,1422.1488
FDO36,OUT046,4653.2762
FDO37,OUT046,5159.2842
FDO38,OUT046,1037.3164
FDO44,OUT046,1018.674
FDO46,OUT046,3403.5696
FDO51,OUT046,1468.089
FDO56,OUT046,1874.8928
FDP01,OUT046,1351.574
FDP09,OUT046,3066.6748
FDP13,OUT046,970.7364
FDP15,OUT046,7028.8506
FDP21,OUT046,2241.0828
FDP22,OUT046,717.7324
FDP23,OUT046,2394.8826
FDP27,OUT046,2380.9008
FDP36,OUT046,860.2136
FDP37,OUT046,3103.9596
FDP38,OUT046,423.4488
FDP39,OUT046,1547.3192
FDP56,OUT046,1547.3192
FDP58,OUT046,5089.3752
FDQ01,OUT046,4165.2448
FDQ03,OUT046,3325.671
FDQ04,OUT046,939.4438
FDQ09,OUT046,1382.2008
FDQ10,OUT046,1207.0954
FDQ13,OUT046,1510.0344
FDQ14,OUT046,1647.855
FDQ16,OUT046,3306.3628
FDQ19,OUT046,5715.2272
FDQ20,OUT046,974.7312
FDQ22,OUT046,974.7312
FDQ23,OUT046,2087.283
FDQ24,OUT046,5416.9488
FDQ25,OUT046,4082.6856
FDQ31,OUT046,1494.0552
FDQ33,OUT046,3761.77
FDQ47,OUT046,388.1614
FDQ51,OUT046,756.3488
FDQ52,OUT046,8132.0812
FDQ55,OUT046,2490.092
FDQ57,OUT046,4621.9836
FDQ60,OUT046,2833.6448
FDR01,OUT046,2396.88
FDR03,OUT046,5890.9984
FDR07,OUT046,380.8376
FDR09,OUT046,2848.9582
FDR10,OUT046,1787.0072
FDR11,OUT046,3327.6684
FDR12,OUT046,1030.6584
FDR13,OUT046,1569.9564
FDR16,OUT046,527.3136
FDR20,OUT046,1547.3192
FDR23,OUT046,2759.0752
FDR24,OUT046,1768.3648
FDR27,OUT046,3900.9222
FDR36,OUT046,838.908
FDR40,OUT046,2127.231
FDR45,OUT046,7028.8506
FDR47,OUT046,1935.4806
FDR48,OUT046,303.6048
FDR51,OUT046,2407.5328
FDR52,OUT046,787.6414
FDR56,OUT046,3202.498
FDS09,OUT046,894.8352
FDS12,OUT046,1635.8706
FDS14,OUT046,1032.6558
FDS16,OUT046,3338.987
FDS20,OUT046,1422.1488
FDS21,OUT046,828.921
FDS26,OUT046,7588.1226
FDS28,OUT046,729.051
FDS34,OUT046,1768.3648
FDS37,OUT046,1158.492
FDS39,OUT046,2580.6408
FDS40,OUT046,768.999
FDS43,OUT046,1800.3232
FDS45,OUT046,2011.3818
FDS49,OUT046,1686.4714
FDS55,OUT046,1151.1682
FDS59,OUT046,1384.1982
FDT04,OUT046,785.644
FDT08,OUT046,3078.6592
FDT09,OUT046,1713.7692
FDT19,OUT046,1314.2892
FDT22,OUT046,659.142
FDT33,OUT046,3900.9222
FDT35,OUT046,2684.5056
FDT37,OUT046,8508.924
FDT38,OUT046,2390.8878
FDT39,OUT046,3325.671
FDT44,OUT046,1844.9318
FDT46,OUT046,692.432
FDT47,OUT046,1018.674
FDT50,OUT046,1278.336
FDT51,OUT046,1677.816
FDT56,OUT046,575.2512
FDT57,OUT046,2241.0828
FDT58,OUT046,1813.6392
FDT59,OUT046,6911.004
FDU03,OUT046,4570.0512
FDU08,OUT046,765.67
FDU10,OUT046,1547.3192
FDU11,OUT046,508.6712
FDU16,OUT046,722.393
FDU20,OUT046,2828.3184
FDU21,OUT046,780.9834
FDU22,OUT046,4442.2176
FDU26,OUT046,1437.4622
FDU27,OUT046,1194.4452
FDU33,OUT046,1379.5376
FDU34,OUT046,4093.3384
FDU43,OUT046,4923.591
FDU44,OUT046,3422.212
FDU47,OUT046,421.4514
FDU48,OUT046,263.6568
FDU49,OUT046,1211.756
FDU50,OUT046,416.125
FDU51,OUT046,4210.5192
FDU52,OUT046,2954.1546
FDU55,OUT046,2366.919
FDU58,OUT046,2182.4924
FDU60,OUT046,8132.0812
FDV01,OUT046,1861.5768
FDV02,OUT046,3301.7022
FDV07,OUT046,1018.674
FDV08,OUT046,974.7312
FDV12,OUT046,2396.88
FDV13,OUT046,1318.284
FDV14,OUT046,1555.9746
FDV20,OUT046,1518.024
FDV21,OUT046,2450.144
FDV22,OUT046,2358.2636
FDV23,OUT046,3237.1196
FDV24,OUT046,1018.674
FDV25,OUT046,5410.9566
FDV27,OUT046,2181.1608
FDV31,OUT046,1813.6392
FDV32,OUT046,1744.396
FDV34,OUT046,1211.756
FDV36,OUT046,3880.2824
FDV37,OUT046,1258.362
FDV38,OUT046,928.1252
FDV43,OUT046,575.2512
FDV47,OUT046,2063.98
FDV48,OUT046,1414.1592
FDV56,OUT046,1450.1124
FDV60,OUT046,3403.5696
FDW01,OUT046,2669.1922
FDW08,OUT046,1342.2528
FDW10,OUT046,7028.8506
FDW11,OUT046,822.263
FDW15,OUT046,4442.2176
FDW20,OUT046,4621.9836
FDW22,OUT046,4474.176
FDW31,OUT046,2423.512
FDW35,OUT046,1468.089
FDW36,OUT046,1947.465
FDW37,OUT046,2530.04
FDW46,OUT046,1528.6768
FDW48,OUT046,805.618
FDW50,OUT046,1845.5976
FDW52,OUT046,1808.9786
FDW58,OUT046,3013.4108
FDW60,OUT046,3403.5696
FDX01,OUT046,2930.1858
FDX03,OUT046,948.0992
FDX07,OUT046,3355.632
FDX09,OUT046,3057.3536
FDX26,OUT046,4171.9028
FDX28,OUT046,1829.6184
FDX32,OUT046,2600.6148
FDX37,OUT046,2669.1922
FDX44,OUT046,1768.3648
FDX48,OUT046,3398.2432
FDX49,OUT046,4119.9704
FDX52,OUT046,3422.212
FDY01,OUT046,1845.5976
FDY02,OUT046,1840.937
FDY04,OUT046,787.6414
FDY07,OUT046,275.6412
FDY08,OUT046,3339.6528
FDY09,OUT046,2404.2038
FDY13,OUT046,2220.443
FDY15,OUT046,3900.9222
FDY19,OUT046,2828.3184
FDY24,OUT046,1995.4026
FDY28,OUT046,3419.5488
FDY31,OUT046,2354.2688
FDY32,OUT046,3914.904
FDY34,OUT046,4078.025
FDY35,OUT046,597.2226
FDY38,OUT046,6524.84
FDY39,OUT046,5715.2272
FDY43,OUT046,1561.9668
FDY45,OUT046,5145.3024
FDY46,OUT046,3202.498
FDY58,OUT046,6622.7126
FDZ02,OUT046,892.172
FDZ07,OUT046,2059.9852
FDZ08,OUT046,2181.1608
FDZ16,OUT046,8132.0812
FDZ22,OUT046,2356.932
FDZ23,OUT046,3169.208
FDZ27,OUT046,1216.4166
FDZ32,OUT046,736.3748
FDZ33,OUT046,1090.5804
FDZ40,OUT046,1547.3192
FDZ45,OUT046,6096.0648
FDZ46,OUT046,1215.7508
FDZ50,OUT046,8132.0812
FDZ51,OUT046,1787.0072
FDZ56,OUT046,1422.1488
FDZ59,OUT046,1314.2892
FDZ60,OUT046,539.298
NCA42,OUT046,5339.0502
NCB06,OUT046,3515.424
NCB07,OUT046,6291.81
NCB42,OUT046,2460.7968
NCB43,OUT046,3942.8676
NCB54,OUT046,1120.5414
NCC31,OUT046,3185.853
NCC54,OUT046,8132.0812
NCC55,OUT046,701.7532
NCD30,OUT046,2684.5056
NCD31,OUT046,4923.591
NCD42,OUT046,1216.4166
NCD43,OUT046,1450.1124
NCD55,OUT046,476.047
NCE06,OUT046,1837.608
NCE55,OUT046,1832.2816
NCF18,OUT046,5890.9984
NCF19,OUT046,666.4658
NCF43,OUT046,1717.764
NCG18,OUT046,1025.332
NCG19,OUT046,1874.8928
NCG55,OUT046,1510.0344
NCH06,OUT046,3506.7686
NCH07,OUT046,3263.7516
NCH18,OUT046,3271.7412
NCH29,OUT046,4093.3384
NCH42,OUT046,6201.927
NCH55,OUT046,3064.0116
NCI06,OUT046,5145.3024
NCI31,OUT046,649.155
NCI55,OUT046,2314.9866
NCJ06,OUT046,1549.3166
NCJ17,OUT046,796.9626
NCJ29,OUT046,1528.6768
NCK06,OUT046,2665.8632
NCK17,OUT046,1198.44
NCK18,OUT046,4171.9028
NCK30,OUT046,5556.7668
NCK54,OUT046,2912.875
NCL06,OUT046,5233.188
NCL42,OUT046,7028.8506
NCL54,OUT046,5841.0634
NCM06,OUT046,2934.8464
NCM18,OUT046,1018.674
NCM26,OUT046,3795.06
NCM41,OUT046,1584.604
NCM42,OUT046,1771.028
NCM43,OUT046,3900.9222
NCM54,OUT046,4623.3152
NCN18,OUT046,3467.4864
NCN29,OUT046,145.8102
NCN53,OUT046,423.4488
NCN55,OUT046,8132.0812
NCO02,OUT046,988.713
NCO14,OUT046,669.129
NCO29,OUT046,1587.2672
NCO30,OUT046,3075.996
NCO42,OUT046,1244.3802
NCO53,OUT046,3914.904
NCO55,OUT046,2664.5316
NCP02,OUT046,433.4358
NCP14,OUT046,3658.571
NCP30,OUT046,314.2576
NCP41,OUT046,986.7156
NCP42,OUT046,1422.1488
NCP53,OUT046,4997.4948
NCP54,OUT046,3900.9222
NCP55,OUT046,1547.3192
NCQ02,OUT046,2816.334
NCQ05,OUT046,4363.6532
NCQ17,OUT046,4442.2176
NCQ18,OUT046,3237.1196
NCQ30,OUT046,1528.6768
NCQ38,OUT046,966.7416
NCQ41,OUT046,2358.2636
NCQ42,OUT046,2924.8594
NCQ54,OUT046,6893.0274
NCR17,OUT046,2097.9358
NCR29,OUT046,433.4358
NCR30,OUT046,1468.089
NCR42,OUT046,101.8674
NCR53,OUT046,4950.8888
NCS05,OUT046,942.7728
NCS17,OUT046,1018.674
NCS29,OUT046,3375.606
NCS41,OUT046,4621.9836
NCS54,OUT046,2241.0828
NCT06,OUT046,1326.2736
NCT30,OUT046,892.172
NCT53,OUT046,2871.5954
NCT54,OUT046,1428.141
NCU05,OUT046,1116.5466
NCU06,OUT046,5608.6992
NCU17,OUT046,4093.3384
NCU42,OUT046,5159.2842
NCU53,OUT046,3004.0896
NCV18,OUT046,4221.172
NCV42,OUT046,2542.0244
NCW05,OUT046,5592.72
NCW06,OUT046,2651.2156
NCW18,OUT046,7588.1226
NCW29,OUT046,1378.206
NCW30,OUT046,4402.9354
NCW42,OUT046,4474.176
NCW53,OUT046,3271.0754
NCX05,OUT046,2664.5316
NCX17,OUT046,5592.72
NCX53,OUT046,4621.9836
NCZ05,OUT046,1995.4026
NCZ30,OUT046,2669.1922
NCZ41,OUT046,2524.0478
NCZ42,OUT046,8508.924
NCZ53,OUT046,3078.6592
DRA12,OUT049,850.8924
DRB25,OUT049,2780.3808
DRC01,OUT049,1133.1916
DRC13,OUT049,2197.14
DRC24,OUT049,3302.368
DRC25,OUT049,1904.188
DRC36,OUT049,4020.7662
DRC49,OUT049,4020.7662
DRD49,OUT049,6189.2768
DRE01,OUT049,6972.2576
DRE15,OUT049,1640.5312
DRE48,OUT049,3605.307
DRF15,OUT049,1937.478
DRF37,OUT049,3254.4304
DRF48,OUT049,2239.0854
DRG01,OUT049,1937.478
DRG03,OUT049,1696.4584
DRG11,OUT049,3528.74
DRG13,OUT049,5920.2936
DRG25,OUT049,1805.6496
DRG36,OUT049,2527.3768
DRG49,OUT049,5375.6692
DRH01,OUT049,2326.971
DRH13,OUT049,1104.5622
DRH15,OUT049,1937.478
DRH25,OUT049,1222.4088
DRH36,OUT049,2087.9488
DRH49,OUT049,1607.2412
DRI01,OUT049,3103.9596
DRI13,OUT049,5033.448
DRI39,OUT049,1937.478
DRI49,OUT049,1137.1864
DRI51,OUT049,5715.2272
DRI59,OUT049,6008.845
DRJ01,OUT049,2799.689
DRJ13,OUT049,4332.3606
DRJ23,OUT049,3353.6346
DRJ35,OUT049,1607.2412
DRJ37,OUT049,4138.6128
DRJ39,OUT049,8323.8316
DRJ47,OUT049,2587.9646
DRJ49,OUT049,1685.8056
DRK37,OUT049,6972.2576
DRK59,OUT049,927.4594
DRL59,OUT049,1669.8264
DRM11,OUT049,3060.0168
DRM35,OUT049,5944.2624
DRM37,OUT049,4351.6688
DRM47,OUT049,3175.866
DRN36,OUT049,2799.689
FDA01,OUT049,644.4944
FDA08,OUT049,1765.7016
FDA11,OUT049,1504.0422
FDA16,OUT049,5346.374
FDA22,OUT049,5944.2624
FDA25,OUT049,1867.569
FDA26,OUT049,4740.496
FDA28,OUT049,1797.66
FDA31,OUT049,3528.74
FDA36,OUT049,3881.614
FDA37,OUT049,2436.828
FDA43,OUT049,2376.906
FDA45,OUT049,529.311
FDA47,OUT049,1713.7692
FDA48,OUT049,5313.084
FDA51,OUT049,1274.3412
FDA55,OUT049,5742.525
FDA57,OUT049,918.804
FDA58,OUT049,927.4594
FDB02,OUT049,3261.7542
FDB04,OUT049,1584.604
FDB14,OUT049,2490.092
FDB21,OUT049,5944.2624
FDB23,OUT049,4418.2488
FDB26,OUT049,768.999
FDB28,OUT049,5053.422
FDB32,OUT049,2816.334
FDB35,OUT049,2519.3872
FDB36,OUT049,3672.5528
FDB38,OUT049,3994.8
FDB41,OUT049,669.129
FDB44,OUT049,3016.7398
FDB51,OUT049,1384.1982
FDB57,OUT049,3966.1706
FDB58,OUT049,3119.9388
FDC02,OUT049,6692.6216
FDC11,OUT049,820.2656
FDC20,OUT049,1174.4712
FDC21,OUT049,1867.569
FDC23,OUT049,5000.8238
FDC28,OUT049,2239.0854
FDC32,OUT049,555.2772
FDC33,OUT049,2749.754
FDC35,OUT049,1713.7692
FDC39,OUT049,3415.554
FDC47,OUT049,5024.1268
FDC48,OUT049,1342.2528
FDC50,OUT049,2856.282
FDC52,OUT049,3881.614
FDC53,OUT049,1937.478
FDC56,OUT049,2277.036
FDC57,OUT049,1547.3192
FDC58,OUT049,980.0576
FDC60,OUT049,2833.6448
FDD03,OUT049,1893.5352
FDD09,OUT049,4793.76
FDD10,OUT049,3568.688
FDD11,OUT049,3020.7346
FDD16,OUT049,2557.3378
FDD20,OUT049,2570.6538
FDD26,OUT049,3775.086
FDD33,OUT049,2336.958
FDD35,OUT049,599.22
FDD39,OUT049,4042.7376
FDD45,OUT049,3340.3186
FDD48,OUT049,1366.2216
FDD56,OUT049,3151.8972
FDD58,OUT049,1697.79
FDD59,OUT049,1635.8706
FDE02,OUT049,1783.6782
FDE05,OUT049,3427.5384
FDE22,OUT049,4314.384
FDE23,OUT049,699.09
FDE24,OUT049,3340.3186
FDE32,OUT049,865.54
FDE38,OUT049,5285.1204
FDE39,OUT049,2241.7486
FDE40,OUT049,1166.4816
FDE44,OUT049,808.947
FDE45,OUT049,1611.9018
FDE46,OUT049,1177.1344
FDE50,OUT049,3379.6008
FDE51,OUT049,721.0614
FDE52,OUT049,4837.7028
FDE53,OUT049,410.1328
FDE56,OUT049,759.012
FDF08,OUT049,1288.9888
FDF12,OUT049,3103.9596
FDF26,OUT049,3495.45
FDF28,OUT049,3560.6984
FDF32,OUT049,1267.6832
FDF33,OUT049,2048.6666
FDF38,OUT049,331.5684
FDF39,OUT049,6424.97
FDF40,OUT049,5944.2624
FDF46,OUT049,755.0172
FDF50,OUT049,2821.6604
FDF58,OUT049,2557.3378
FDG02,OUT049,3123.9336
FDG04,OUT049,4303.0654
FDG10,OUT049,633.8416
FDG14,OUT049,5942.265
FDG20,OUT049,1416.8224
FDG22,OUT049,980.0576
FDG28,OUT049,1295.6468
FDG32,OUT049,4277.765
FDG34,OUT049,2557.3378
FDG40,OUT049,980.0576
FDG45,OUT049,7549.5062
FDG47,OUT049,5195.2374
FDG56,OUT049,1677.816
FDG58,OUT049,3791.0652
FDG59,OUT049,331.5684
FDH02,OUT049,948.765
FDH04,OUT049,547.2876
FDH08,OUT049,5944.2624
FDH19,OUT049,4865.6664
FDH32,OUT049,1448.115
FDH40,OUT049,1949.4624
FDH41,OUT049,4027.4242
FDH50,OUT049,2492.7552
FDH52,OUT049,1534.0032
FDH53,OUT049,1640.5312
FDI02,OUT049,337.5606
FDI04,OUT049,2326.971
FDI16,OUT049,1294.3152
FDI19,OUT049,5350.3688
FDI20,OUT049,3165.879
FDI21,OUT049,439.428
FDI22,OUT049,5715.2272
FDI24,OUT049,3352.303
FDI33,OUT049,2467.4548
FDI36,OUT049,5000.8238
FDI40,OUT049,2111.2518
FDI41,OUT049,5591.3884
FDI56,OUT049,1677.816
FDI58,OUT049,1853.5872
FDJ03,OUT049,1052.6298
FDJ07,OUT049,1573.9512
FDJ14,OUT049,1937.478
FDJ22,OUT049,3528.74
FDJ26,OUT049,1713.7692
FDJ28,OUT049,1924.162
FDJ32,OUT049,649.155
FDJ33,OUT049,2756.412
FDJ40,OUT049,2085.2856
FDJ41,OUT049,3924.891
FDJ46,OUT049,4027.4242
FDJ48,OUT049,6687.961
FDJ57,OUT049,6199.9296
FDJ58,OUT049,3215.814
FDK04,OUT049,1607.2412
FDK09,OUT049,2603.278
FDK10,OUT049,2163.1842
FDK14,OUT049,596.5568
FDK16,OUT049,1573.9512
FDK22,OUT049,649.155
FDK24,OUT049,713.7376
FDK28,OUT049,6424.97
FDK33,OUT049,5764.4964
FDK34,OUT049,5005.4844
FDK36,OUT049,916.1408
FDK41,OUT049,1193.1136
FDK44,OUT049,3528.74
FDK45,OUT049,1584.604
FDK46,OUT049,5770.4886
FDK50,OUT049,4530.1032
FDK55,OUT049,864.2084
FDK56,OUT049,3775.086
FDK57,OUT049,6972.2576
FDL03,OUT049,2376.906
FDL08,OUT049,5086.712
FDL12,OUT049,2799.689
FDL21,OUT049,719.064
FDL28,OUT049,3355.632
FDL33,OUT049,1957.452
FDL38,OUT049,1516.6924
FDL40,OUT049,1328.271
FDL44,OUT049,3435.528
FDL45,OUT049,1540.6612
FDL46,OUT049,1960.781
FDL52,OUT049,834.9132
FDL56,OUT049,3340.3186
FDM01,OUT049,1504.0422
FDM02,OUT049,601.8832
FDM03,OUT049,2504.7396
FDM09,OUT049,2167.8448
FDM12,OUT049,2557.3378
FDM13,OUT049,1937.478
FDM14,OUT049,2796.36
FDM15,OUT049,1570.6222
FDM16,OUT049,1853.5872
FDM20,OUT049,6424.97
FDM22,OUT049,2799.689
FDM24,OUT049,3355.632
FDM25,OUT049,2567.3248
FDM32,OUT049,1937.478
FDM33,OUT049,4420.912
FDM34,OUT049,2656.542
FDM38,OUT049,2799.689
FDM40,OUT049,2546.685
FDM45,OUT049,2621.9204
FDM50,OUT049,316.9208
FDM52,OUT049,2612.5992
FDM56,OUT049,639.168
FDM57,OUT049,2011.3818
FDN02,OUT049,3235.788
FDN03,OUT049,1228.401
FDN04,OUT049,535.3032
FDN08,OUT049,3036.048
FDN09,OUT049,6471.576
FDN10,OUT049,283.6308
FDN12,OUT049,2579.3092
FDN20,OUT049,3705.8428
FDN22,OUT049,3020.0688
FDN24,OUT049,1937.478
FDN38,OUT049,4756.4752
FDN39,OUT049,4020.7662
FDN40,OUT049,3691.1952
FDN45,OUT049,6471.576
FDN48,OUT049,2251.7356
FDN51,OUT049,4175.8976
FDN52,OUT049,5956.9126
FDN60,OUT049,2787.0388
FDO03,OUT049,6008.845
FDO04,OUT049,884.1824
FDO08,OUT049,1797.66
FDO10,OUT049,2011.3818
FDO21,OUT049,1125.202
FDO23,OUT049,2030.69
FDO31,OUT049,402.809
FDO34,OUT049,4374.306
FDO44,OUT049,663.1368
FDO48,OUT049,6471.576
FDO51,OUT049,1416.8224
FDO56,OUT049,412.796
FDO60,OUT049,980.0576
FDP01,OUT049,2557.3378
FDP07,OUT049,343.5528
FDP11,OUT049,1088.583
FDP15,OUT049,6972.2576
FDP20,OUT049,1937.478
FDP21,OUT049,2458.1336
FDP23,OUT049,6189.2768
FDP26,OUT049,1937.478
FDP27,OUT049,4563.3932
FDP31,OUT049,1150.5024
FDP33,OUT049,5113.344
FDP36,OUT049,1937.478
FDP37,OUT049,320.9156
FDP46,OUT049,1504.0422
FDP51,OUT049,3528.74
FDP52,OUT049,5742.525
FDP57,OUT049,1215.7508
FDP59,OUT049,2197.14
FDQ08,OUT049,1534.0032
FDQ11,OUT049,2775.7202
FDQ12,OUT049,4020.7662
FDQ19,OUT049,3635.268
